Report generated on: 07-12-2024 00:35:57
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"INTL.26-1-BHR-BCF.A","            Bahrain","100","120","130","140","133","164","180","217","182","186","205","233","187.8758","233.7853","229.19","229.19","232.01955","281.46055","292.76135","296.99915","302.64955","314.3035","334.0799","339.7303","344.32125","378.22365","400.11895","416.0107","438.25915","440.7312","450.97255","445.6753","483.8155","519.1305","547.3825","547.3825","541.379001","561.1199183","567.7568038","627.3195332","633.9312458","645.4119153","635.8464681"
"INTL.26-1-IRN-BCF.A","            Iran","250","210","250","310","476","600","536","565","706","784","817.542","909","882.875","955.9775","1123.02","1246.61","1420.01615","1659.805","1765.75","2041.207","2127.3756","2330.79","2648.625","2860.515","2962.9285","3655.1025","3835.56215","3951.7485","4107.1345","4986.372055","5161.28725","5360.852315","5639.840815","5696.3095","6162.32624","6526.212","7082.8069867","7576.824325","7966.85733","8273.035779","8860.089294","9116.120869","9297.638427"
"INTL.26-1-IRQ-BCF.A","            Iraq","45.023307","23","24","18","20","29.19016261","54.6323","132","197","227.4079225","140.59106","61.15578","79.78369","90.053","111.94","111.95","114.4206","107.71075","104.17925","112.3017","111.24225","97.4694","83.3434","54.82932","35.147","51.20675","63.567","141.7980755","212.9727345","227.6601182","238.16271","208.851509","210.264097","236.043828","252.28859","244.166209","335.984429","343.753663","359.998425","378.248425","260.269339","338.667973","348.202942"
"INTL.26-1-KWT-BCF.A","            Kuwait","244","100","100","124","144","140","173","187","230","288","147.97","18","92.5253","191.407","210.83","210.83","210.83055","327.37005","317.835","305.1216","339.024","300.1775","282.52","321.3665","342.5555","434.3745","438.25915","425.8989","448.5005","405.734035","414.350895","477.917895","547.912225","576.022965","530.749135","597.141335","610.6315504","596.546","633.02","691.01255","669.5492","649.9653425","681.0352905"
"INTL.26-1-QAT-BCF.A","            Qatar","184","157","186","174","209","191","193","198","207","215","222","269.453","445.675","476.7525","476.74","476.75","483.8155","614.481","691.4677","778.69575","1027.6665","939.379","1041.7925","1108.891","1383.28855","1617.427","1790.4705","2231.908","2718.584015","3153.6295","4121.2605","5130.245365","5546.185435","5799.535245","5649.97622","5793.531695","5868.8579501","5874.8261344","5843.193834","5913.839304","5883.261414","5935.981914","5989.194472"
"INTL.26-1-SAU-BCF.A","            Saudi Arabia","334","564","430","418","620","716","890","946","1028","1052","1077","1130","1200.71","1267.8085","1331.37","1343.38","1459.9221","1601.1821","1653.4483","1631.553","1759.04015","1896.06235","2002.3605","2121.0189","2319.4892","2515.8406","2594.2399","2628.1423","2840.7386","2770.46175","3095.7129","3258.1619","3439.32785","3461.92945","3547.39175","3614.1371","3739.1158233","3858.867971","3928.061466","3982.174327","4017.991135","4081.529088","4303.814088"
"INTL.26-1-ARE-BCF.A","            United Arab Emirates","200","230","200","270","344","484","537","682","660","812","780","916","1022.7224","936.779","911.83","1106.06","1193.647","1282.28765","1309.12705","1343.3826","1355.3897","1389.9984","1532.31785","1581.75885","1634.73135","1659.45185","1723.01885","1777.7571","1774.2256","1723.93704","1810.9532","1847.25702","1917.6045","1928.199","1915.62686","2125.292015","2157.1811891","1971.593261","1756.599062","2007.126878","2005.967027","1984.536566","2001.749387"
"INTL.26-1-OPSA-BCF.A","        OPEC - South America","517","572","600","576","610","618","674","657","656","769","760.89","793.48","763.43967","815","876.16","890.22","960.568","993.7641","1110.3036","945.7357","960.568","1119.83865","1003.29915","861.686","960.568","827.92486","918.19","732.044635","732.78625","650.820134999999","696.69432","733.457235","802.56869","770.537985","772.62157","918.295945","971.9389743","956.3651916","823.1799863","678.7258163","506.2740528","562.96151","624.9408319"
"INTL.26-1-VEN-BCF.A","            Venezuela","517","572","600","576","610","618","674","657","656","769","760.89","793.48","763.43967","815","876.16","890.22","960.568","993.7641","1110.3036","945.7357","960.568","1119.83865","1003.29915","861.686","960.568","827.92486","918.19","732.044635","732.78625","650.820134999999","696.69432","733.457235","802.56869","770.537985","772.62157","918.295945","971.9389743","956.3651916","823.1799863","678.7258163","506.2740528","562.96151","624.9408319"
"INTL.26-1-OPAF-BCF.A","        OPEC - Africa","632","960.7","1114.6","1541","1625","1652","1645.4","1851.1","1965.5","2090.2","2140","2335.4985921680995","2386.292712511939","2308.5417","2196.59","2462.51","2617.19465","2875.3473","3041.68095","3309.0155","3595.42015","3535.38465","3567.5213","3810.13535","3892.06615","4395.128325","4607.724625","4799.202555","5001.66345","4592.057055","4879.26166","4929.8834903","5403.861164","5058.662184","5344.24370223","5339.18809203","5697.71305727","5881.53257272","5879.75045949","5562.59247925","5228.5732408","5858.6933065","5655.4979684"
"INTL.26-1-DZA-BCF.A","            Algeria","411","772","942","1314","1360","1360","1330","1525","1635","1709","1787","1933","1970.577","1902.066","1806.72","2051.8","2194.12095","2433.2035","2604.48125","2875.70045","2939.6206","2787.0598","2798.71375","2849.9205","2830.49725","3151.334025","3079.468","2995.665505","3054.924075","2875.55919","2988.00215","2922.916605","3053.12301","2812.76912","2941.562925","2932.5576","3312.0140515","3364.615825","3397.494297","3144.731764","2977.700817","3682.437743","3557.116229"
"INTL.26-1-COG-BCF.A","            Congo-Brazzaville","0.5","0.6","0.6","0.7","0.7","2","0.4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.2378","6.3567","10.24135","13.06655","18.71695","32.84295","40.61225","41.283235","58.26975","32.77861093","32.77861093","30.5933702","30.37484613","30.6178449","20.49260065","14.2957971","14.6556005","14.9381181"
"INTL.26-1-GNQ-BCF.A","            Equatorial Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7063","0.7063","1.05945","1.05945","44.85005","45.9095","3.5315","45.9095","45.9095","103.1198","210.12425","221.42505","238.0231","242.9672","224.95655","231.31325","217.5404","218.953","231.9018333","242.4963333","228.0760417","198.3525833","177.1635833","207.2568246","238.3851958"
"INTL.26-1-GAB-BCF.A","            Gabon","2.5","2.1","2","5.3","5.3","2","1","4.1","3.5","3.2","3","3.54859216809933","3.5315","3.5315","3.53","3.53","3.5315","3.5315","3.5315","3.5315","2.8252","2.8252","3.17835","3.17835","3.5315","3.5315","3.5315","2.8252","2.8252","2.82519999999999","2.82519999999999","2.47205000000001","13.596275","11.23017","19.423085","19.423085","19.46193117","17.19731529","18.71332239","16.3860208","17.7279794","16.0328738","16.3507061"
"INTL.26-1-LBY-BCF.A","            Libya","180","110","120","140","162","180","198","189","194","212","219","230.95","239.140712511939","224.6034","225.66","223.9","226.7223","232.01955","224.6034","183.638","211.89","218.2467","219.30615","194.2325","284.6389","399.0595","465.981425","539.6132","561.5085","561.543815","593.78641","261.5936403","567.507229","588.595429","584.6937663","541.0741761","628.9864547","656.0721673","595.5128675","547.6691325","397.234996","409.2021066","417.8446134"
"INTL.26-1-NGA-BCF.A","            Nigeria","38","76","50","81","97","108","116","131","133","166","131","168","173.0435","178.3408","160.68","183.28","192.8199","206.59275","208.3585","245.43925","440.0249","526.1935","501.473","716.8945","769.867","791.056","1006.4775","1147.7375","1159.214875","911.98685","1023.78185","1459.321745","1503.394865","1356.484465","1548.244915","1594.40162","1474.7554164","1570.7760857","1609.336086","1634.960378","1644.450068","1529.108158","1410.863106"
"INTL.26-1-OPEC-BCF.A","        OPEC","2222.023307","2659.7","2718.6","3257","3839","4239.19016261","4510.0323","5020.1","5442.5","6022.6079225","5863.99306","6163.1343721681","6428.348772511939","6565.5667","6761.74","7371.56","7976.59905","8847.46695","9302.32415","9688.3171","10248.05985","10669.72095","11119.9872","11611.30992","12147.4857","13539.029385","14180.561675","14456.5920655","15118.0216345","15357.0421882","16296.422935","16816.3813643","17961.379341","17727.704912","18525.24784723","19364.43269603","20595.37201007","21185.48298432","21347.46672879","21572.91625455","21548.7132886","22592.474655","22912.8789348"
"INTL.26-1-DZA-BCF.A","            Algeria","411","772","942","1314","1360","1360","1330","1525","1635","1709","1787","1933","1970.577","1902.066","1806.72","2051.8","2194.12095","2433.2035","2604.48125","2875.70045","2939.6206","2787.0598","2798.71375","2849.9205","2830.49725","3151.334025","3079.468","2995.665505","3054.924075","2875.55919","2988.00215","2922.916605","3053.12301","2812.76912","2941.562925","2932.5576","3312.0140515","3364.615825","3397.494297","3144.731764","2977.700817","3682.437743","3557.116229"
"INTL.26-1-COG-BCF.A","            Congo-Brazzaville","0.5","0.6","0.6","0.7","0.7","2","0.4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.2378","6.3567","10.24135","13.06655","18.71695","32.84295","40.61225","41.283235","58.26975","32.77861093","32.77861093","30.5933702","30.37484613","30.6178449","20.49260065","14.2957971","14.6556005","14.9381181"
"INTL.26-1-GNQ-BCF.A","            Equatorial Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7063","0.7063","1.05945","1.05945","44.85005","45.9095","3.5315","45.9095","45.9095","103.1198","210.12425","221.42505","238.0231","242.9672","224.95655","231.31325","217.5404","218.953","231.9018333","242.4963333","228.0760417","198.3525833","177.1635833","207.2568246","238.3851958"
"INTL.26-1-GAB-BCF.A","            Gabon","2.5","2.1","2","5.3","5.3","2","1","4.1","3.5","3.2","3","3.54859216809933","3.5315","3.5315","3.53","3.53","3.5315","3.5315","3.5315","3.5315","2.8252","2.8252","3.17835","3.17835","3.5315","3.5315","3.5315","2.8252","2.8252","2.82519999999999","2.82519999999999","2.47205000000001","13.596275","11.23017","19.423085","19.423085","19.46193117","17.19731529","18.71332239","16.3860208","17.7279794","16.0328738","16.3507061"
"INTL.26-1-IRN-BCF.A","            Iran","250","210","250","310","476","600","536","565","706","784","817.542","909","882.875","955.9775","1123.02","1246.61","1420.01615","1659.805","1765.75","2041.207","2127.3756","2330.79","2648.625","2860.515","2962.9285","3655.1025","3835.56215","3951.7485","4107.1345","4986.372055","5161.28725","5360.852315","5639.840815","5696.3095","6162.32624","6526.212","7082.8069867","7576.824325","7966.85733","8273.035779","8860.089294","9116.120869","9297.638427"
"INTL.26-1-IRQ-BCF.A","            Iraq","45.023307","23","24","18","20","29.19016261","54.6323","132","197","227.4079225","140.59106","61.15578","79.78369","90.053","111.94","111.95","114.4206","107.71075","104.17925","112.3017","111.24225","97.4694","83.3434","54.82932","35.147","51.20675","63.567","141.7980755","212.9727345","227.6601182","238.16271","208.851509","210.264097","236.043828","252.28859","244.166209","335.984429","343.753663","359.998425","378.248425","260.269339","338.667973","348.202942"
"INTL.26-1-KWT-BCF.A","            Kuwait","244","100","100","124","144","140","173","187","230","288","147.97","18","92.5253","191.407","210.83","210.83","210.83055","327.37005","317.835","305.1216","339.024","300.1775","282.52","321.3665","342.5555","434.3745","438.25915","425.8989","448.5005","405.734035","414.350895","477.917895","547.912225","576.022965","530.749135","597.141335","610.6315504","596.546","633.02","691.01255","669.5492","649.9653425","681.0352905"
"INTL.26-1-LBY-BCF.A","            Libya","180","110","120","140","162","180","198","189","194","212","219","230.95","239.140712511939","224.6034","225.66","223.9","226.7223","232.01955","224.6034","183.638","211.89","218.2467","219.30615","194.2325","284.6389","399.0595","465.981425","539.6132","561.5085","561.543815","593.78641","261.5936403","567.507229","588.595429","584.6937663","541.0741761","628.9864547","656.0721673","595.5128675","547.6691325","397.234996","409.2021066","417.8446134"
"INTL.26-1-NGA-BCF.A","            Nigeria","38","76","50","81","97","108","116","131","133","166","131","168","173.0435","178.3408","160.68","183.28","192.8199","206.59275","208.3585","245.43925","440.0249","526.1935","501.473","716.8945","769.867","791.056","1006.4775","1147.7375","1159.214875","911.98685","1023.78185","1459.321745","1503.394865","1356.484465","1548.244915","1594.40162","1474.7554164","1570.7760857","1609.336086","1634.960378","1644.450068","1529.108158","1410.863106"
"INTL.26-1-SAU-BCF.A","            Saudi Arabia","334","564","430","418","620","716","890","946","1028","1052","1077","1130","1200.71","1267.8085","1331.37","1343.38","1459.9221","1601.1821","1653.4483","1631.553","1759.04015","1896.06235","2002.3605","2121.0189","2319.4892","2515.8406","2594.2399","2628.1423","2840.7386","2770.46175","3095.7129","3258.1619","3439.32785","3461.92945","3547.39175","3614.1371","3739.1158233","3858.867971","3928.061466","3982.174327","4017.991135","4081.529088","4303.814088"
"INTL.26-1-ARE-BCF.A","            United Arab Emirates","200","230","200","270","344","484","537","682","660","812","780","916","1022.7224","936.779","911.83","1106.06","1193.647","1282.28765","1309.12705","1343.3826","1355.3897","1389.9984","1532.31785","1581.75885","1634.73135","1659.45185","1723.01885","1777.7571","1774.2256","1723.93704","1810.9532","1847.25702","1917.6045","1928.199","1915.62686","2125.292015","2157.1811891","1971.593261","1756.599062","2007.126878","2005.967027","1984.536566","2001.749387"
"INTL.26-1-VEN-BCF.A","            Venezuela","517","572","600","576","610","618","674","657","656","769","760.89","793.48","763.43967","815","876.16","890.22","960.568","993.7641","1110.3036","945.7357","960.568","1119.83865","1003.29915","861.686","960.568","827.92486","918.19","732.044635","732.78625","650.820134999999","696.69432","733.457235","802.56869","770.537985","772.62157","918.295945","971.9389743","956.3651916","823.1799863","678.7258163","506.2740528","562.96151","624.9408319"
"INTL.26-1-OENA-BCF.A","        OECD - North America","23062.119","22820.261","21588.057","19682.463","21262.477","20493.853","19807.03","20621.581","21581.621","21903.645","22561.654","22654.302393","23238.820311","23928.861561","25038.55725","25138.273717","25618.686123","25825.82375","26246.046829","26359.624618","26948.454698","27495.793358","26878.00699","26936.10836","26522.462971","26124.030552","26729.457085","27463.025767","27976.918868","28364.436718","28960.890665","30607.198267","31464.576974","31570.952404","33480.39636","34656.424097","34008.438364","34673.018719","38291.396315","40994.344104","40806.761759","41775.592285","44090.723645"
"INTL.26-1-CAN-BCF.A","            Canada","2759","2670","2723","2561","2787","3041","2862","3103","3574","3727","3848.98","4057.5","4520.28","4909.95","5265.97","5602.97","5710.894595","5762.34855","5976.0043","6265.23415","6469.708","6596.842","6631.4507","6453.4631","6482.91581","6560.856015","6547.930725","6415.74668","6045.751425","5633.66069","5876.142846","6019.395672","5804.935738","5771.680114","6023.898198","6165.229206","6120.413246","6217.668284","6485.25285","6068.211941","5959.582766","6196.373151","6628.056305"
"INTL.26-1-MEX-BCF.A","            Mexico","900","969","1045","1027","1009","999","886","898","905","866","903","899","878.6372","923.451935","951.562675","936.62443","1053.72897","1161.08657","1246.47824","1262.1581","1296.7668","1282.6408","1318.768045","1384.100795","1448.656615","1512.576765","1677.921595","1781.253285","1772.565795","2106.922","1769.241","1685.924","1626.375","1593.749","1566.893","1425.735","1295.910108","1114.76694","1031.869312","1027.111569","1036.049888","1049.943127","1109.644565"
"INTL.26-1-USA-BCF.A","            United States","19403.119","19181.261","17820.057","16094.463","17466.477","16453.853","16059.03","16620.581","17102.621","17310.645","17809.674","17697.802393","17839.903111","18095.459626","18821.024575","18598.679287","18854.062558","18902.38863","19023.564289","18832.232368","19181.979898","19616.310558","18927.788245","19098.544465","18590.890546","18050.597772","18503.604765","19266.025802","20158.601648","20623.854028","21315.506819","22901.878595","24033.266236","24205.52329","25889.605162","27065.459891","26592.11501","27340.583495","30774.274153","33899.020594","33811.129105","34529.276007","36353.022775"
"INTL.26-1-OEAO-BCF.A","        OECD - Asia And Oceania","431","487","556","582","622","675","749","761","795","811","971.282175","1022.025565","1083.711405","1123.64707","1193.117275","1284.371235","1335.40141","1341.97","1356.94356","1404.442235","1466.455375","1503.465495","1549.163105","1473.235855","1467.6914","1545.843495","1606.33809","1703.94875","1734.24902","1801.20626","2173.63825","2285.834005","2205.49238","2473.4626","2509.6243023","2827.595051","3556.2927584023428","4151.25058789247","4732.77442008","5393.54695185","5367.27485848","5427.761967464","5642.33279422"
"INTL.26-1-ASM-BCF.A","            American Samoa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-AUS-BCF.A","            Australia","313","366","403","422","441","463","516","532","555","570","723","753","804.793535","863.8","932.45726","1033.3169","1064.67662","1056.20102","1096.67201","1116.413095","1159.002985","1185.206715","1234.96555","1204.418075","1210.5982","1265.6896","1323.782775","1397.167345","1437.638335","1492.447215","1859.370065","1991.69537","1907.610355","2179.818375","2212.20223","2546.169816","3269.11332","3851.302864","4464.763924","5124.903311","5112.093498","5195.574816","5430.787611"
"INTL.26-1-GUM-BCF.A","            Guam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-JPN-BCF.A","            Japan","78","74","72","74","75","79","74","77","74","71","79.282175","83.025565","82.178005","84.68537","84.226275","85.10915","82.84899","86.23923","85.568245","86.1686","93.09034","91.924945","102.55476","104.850235","110.1828","116.96328","126.957425","138.92921","138.046335","132.466565","124.52069","124.202855","118.340565","108.099215","100.9647273","99.835505","102.8372545","107.5694243","98.14001141","91.67562026","83.60585816","83.92895235","78.39528012"
"INTL.26-1-NZL-BCF.A","            New Zealand","40","47","81","86","106","133","159","152","166","170","169","186","196.739865","175.1617","176.43374","165.945185","187.8758","199.52975","174.703305","201.86054","214.36205","226.333835","211.642795","163.967545","146.9104","145.815635","140.12992","155.350685","150.900995","158.599665","170.64208","153.938085","164.14412","169.194165","185.085915","174.95051","178.9057564","180.3536591","159.0897725","168.4908794","165.032028","146.3114002","133.1499031"
"INTL.26-1-KOR-BCF.A","            South Korea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.37498","15.46797","12.50151","7.663355","17.692815","19.105415","15.997695","15.39734","16.350845","11.37143","6.63922","5.4364275023427","12.02464049247","10.78071217","8.47714119","6.54347432","1.946798914","0"
"INTL.26-1-OEEU-BCF.A","        OECD - Europe","7866.4","7689.1","7134.3","7390.1","7570.7","7821.4","7619.9","7839.7","7421.9","7657.7","7485.272075","8085.84734","8160.81089","8597.677525","8709.720095","9056.045165","10391.753435","10000.395755","9911.36664","10154.157265","10432.792615","10523.481535","10855.68974","10942.458695","11415.64438","10940.339795","10614.9827","10255.33474","10682.15183","10183.64529","10563.952525","9608.92898","9734.50912","9513.50785","8757.898279","8542.348146","8560.0242512","8591.854974602","8123.786766672","7545.810207402","6974.715425357","6693.480085585","7026.034870172"
"INTL.26-1-AUT-BCF.A","            Austria","75","51","47","43","45","41","39","41","44","47","45","47","51","53","47.85","52.34","52.68998","50.42982","55.37392","61.4481","63.743575","61.16558","66.3922","73.843665","69.323345","61.02432","67.769485","68.86425","57.06904","58.093175","60.10613","59.223255","63.672945","51.171435","46.651115","44.602845","41.8832342","44.8143543","36.42782697","32.64899727","26.75442361","24.05186649","21.83184023"
"INTL.26-1-BEL-BCF.A","            Belgium","1.4","1.1","1.1","0.6","1.3","1.4","0.9","1","0.6","0.5","0.42","0.318","0.212","0.1413","0.04","0","0.07063","0","0","0","0.07063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1370733","0.210882","0.1827644","0.4744845"
"INTL.26-1-CZE-BCF.A","            Czechia","--","--","--","--","--","--","--","--","--","--","--","--","--","8.405","10.28","8.97","8.33434","7.62804","8.05182","8.12245","7.733985","5.6504","5.403195","5.93292","7.592725","7.098315","6.85111","7.098315","7.027685","7.945875","8.68749","8.299025","9.287845","8.89938","9.146585","8.722805","7.6986787","8.0871404","7.691350033","7.38384893","6.68090893","7.201119677","7.936078594"
"INTL.26-1-DNK-BCF.A","            Denmark","0","0","0","1.5","11","43","72","92","93","109","111","139","145.04","159.482","172.34","186.78","226.7223","272.98495","267.6877","274.39755","289.22985","295.9397","296.01033","281.283975","333.02045","368.935805","367.77041","325.710245","356.151775","297.316985","290.253985","232.86711","203.48503","171.313065","163.29656","163.08467","159.5532","170.7832746","144.163011","113.641177","61.61689485","64.21218644","66.37187729"
"INTL.26-1-EST-BCF.A","            Estonia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-FIN-BCF.A","            Finland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-CSK-BCF.A","            Former Czechoslovakia","18","23","23","21","26","25","25","23","31","30","25","20","9.89","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.26-1-FRA-BCF.A","            France","280","258","250","247","237","202","159","134","113","108","101","114","111.38","120.88","124.767895","118.41","102.801965","91.32459","79.88253","72.996105","66.32157","67.45165","65.33275","56.85715","49.441","40.61225","43.43745","38.1402","32.4898","31.0772","26.48625","21.8953","18.469745","12.0071","0.600355","0.741615","0.7063003","0.5650415","0.30956069","0.573253896","0.622169649","0.798574773","0.710963934"
"INTL.26-1-DEU-BCF.A","            Germany","--","--","--","--","--","--","--","--","--","--","--","668","677.8","677.659","702.98039","744.05","804.299125","792.32734","772.233105","823.369225","778.660435","785.12308","787.87765","763.93408","698.31881","688.92502","718.02458","709.61961","626.876565","621.04959","532.161735","523.686135","462.20272","431.5493","334.397735","308.29995","319.0003041","291.2614901","229.8771607","211.7439452","181.1261003","178.7247007","170.3551168"
"INTL.26-1-DDR-BCF.A","            Germany, East","246","277","242","303","330","332","303","291","307","280","136","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.26-1-DEUW-BCF.A","            Germany, West","679","688","590","629","658","597","547","632","589","580","579","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.26-1-GRC-BCF.A","            Greece","0","0","2.2","2.1","2.3","2.2","3","3.4","4.1","4.1","4","4","4","2.866","1.34","1.23","1.34197","1.306655","1.165395","0.07063","1.27134","1.236025","1.306655","0.953505","0.882875","0.56504","0.812245","0.741615","0.49441","0.388465","0.247205","0.21189","0.21189","0.21189","0.176575","0.14126","0.3178335","0.2825188","0.397836107","0.397836107","0.202898963","0.115989486","0"
"INTL.26-1-HUN-BCF.A","            Hungary","217","210","232","227","242","264","252","248","221","214","172","176","178.58","178.058","171.313065","172.55","164.85042","154.291235","136.916255","120.106315","112.79611","114.102765","109.68839","104.002675","107.746065","106.93382","109.299925","92.348725","93.337545","104.81492","102.4135","97.68129","78.89371","69.2174","65.61527","62.57818","65.0148943","64.2026562","67.1550042","60.2120951","59.5058011","52.71210601","53.79495502"
"INTL.26-1-ISL-BCF.A","            Iceland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-IRL-BCF.A","            Ireland","32","49","72","78","82","87","59","59","71","80","82","84","82.919","94.22","95.85","98.11","94.57357","83.3434","61.51873","48.24029","41.88359","28.781725","29.59397","23.766995","30.194325","20.20018","17.94002","16.138955","15.46797","13.808165","9.782255","8.087135","7.380835","6.321385","5.36788","4.66158","108.3808539","124.2371542","119.8184382","93.66081067","72.31536978","55.1363597","51.0868278"
"INTL.26-1-ITA-BCF.A","            Italy","443","496","515","461","489","503","564","576","587","600","611","614","640.96725","690.726085","728.8","719.86","707.50071","680.414105","671.302835","617.16494","587.394395","538.27123","516.411245","490.348775","457.717715","426.287365","387.723385","342.76739","326.840325","282.979095","296.85789","298.376435","303.885575","273.161525","252.466935","239.117865","204.2975708","195.5748399","192.3983595","169.6209947","141.98765","112.833565","110.0856671"
"INTL.26-1-LVA-BCF.A","            Latvia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-LTU-BCF.A","            Lithuania","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-LUX-BCF.A","            Luxembourg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-NLD-BCF.A","            Netherlands","3398","3154","2685","2853","2880","3009","2760","2768","2446","2673","2687.224295","3038.255395","3057.36081","3110.26268","2950.462305","2999.762045","3394.61906","3006.50721","2867.78989","2666.741595","2571.673615","2761.49174","2672.109475","2572.83901","3034.723895","2772.58065","2729.672925","2682.774605","2951.34518","2779.71428","3125.73065","2845.47081","2830.21473","3043.72922","2470.955235","1907.36315","1840.1592759","1600.5490364","1370.311232","1170.138734","847.4174685","761.6758348","627.7002156"
"INTL.26-1-NOR-BCF.A","            Norway","917","924","902","912","967","943","992","1042","1052","1086","976","969","1038.9319","966.925","1040.38","1076.05","1445.0898","1622.3711","1631.553","1761.5122","1867.4572","1945.8565","2412.36765","2703.36325","2948.44935","3072.405","3093.594","3167.7555","3503.248","3663.93125","3755.75025","3575.9969","4051.68995","3840.50625","3842.9783","4138.918","4117.78779","4382.896267","4291.19533","4068.397521","3964.140453","4069.591387","4369.363862"
"INTL.26-1-POL-BCF.A","            Poland","237","231","207","204","227","238","218","215","212","200","145","154","148.46426","182.43729","172.655035","178.90579","177.104725","180.141815","180.74217","175.65681","184.48556","192.89053","196.06888","198.68219","209.735785","213.902955","211.713425","213.3026","203.06125","207.01653","214.679885","220.612805","223.084855","219.200205","214.7152","216.55158","206.5222052","203.3438822","200.9381052","202.8097843","200.1216293","198.8600981","196.0458696"
"INTL.26-1-PRT-BCF.A","            Portugal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.26-1-SVK-BCF.A","            Slovakia","--","--","--","--","--","--","--","--","--","--","--","--","--","8.934695","10.31198","12.01","11.08891","10.206035","9.1819","7.522095","6.109495","6.92174","6.250755","6.957055","5.826975","5.191305","6.85111","4.52032","3.60213","3.637445","3.67276","4.273115","5.29725","4.37906","3.5315","3.31961","3.2842953","5.026982602","2.848623474","2.446464866","2.207482113","1.961453113","1.856012113"
"INTL.26-1-SVN-BCF.A","            Slovenia","--","--","--","--","--","--","--","--","--","--","--","--","0.57","0.7063","0.35","0.35","0.35","0.459095","0.317835","0","0","0","0.21189","0.176575","0.176575","0.14126","0.14126","0.105945","0.105945","0.105945","0.247205","0.07063","0.07063","0.105945","0.105945","0.105945","0.1765744","0.2825185","0.550830698","0.356419863","0.172831232","0.162849484","0.13641894"
"INTL.26-1-ESP-BCF.A","            Spain","0","0","0","2.4","7.7","8.8","13","25","31","55","49","46","42.130795","22.707545","6.886425","14.66","16.45679","6.28607","3.95528","5.050045","5.72103","18.22254","19.034785","7.592725","12.64277","5.897605","2.577995","0.63567","0.600355","0.49441","1.801065","1.83638","2.154215","2.012955","0.84756","2.18953","1.9070124","1.2713478","3.3801678","4.6968551","2.0482526","1.672625642","1.448224011"
"INTL.26-1-SWE-BCF.A","            Sweden","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
