Report generated on: 07-12-2024 00:40:26
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"INTL.80-1-OMN-TBPD.A","        Oman","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-PAK-TBPD.A","        Pakistan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.17944535","0.17870464","0.17547621","0.17802525","0.16460905","0.17886482","0.16581838","0.08400806","0.08889404","0.088189","0.08715403","0.08715403","0.08715403"
"INTL.80-1-PSE-TBPD.A","        Palestinian Territories","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-PAN-TBPD.A","        Panama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.305454","0.684605","0.262148","0.445652","0","0","0","","",""
"INTL.80-1-PNG-TBPD.A","        Papua New Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-PRY-TBPD.A","        Paraguay","0","0.1","0.3","0.3","0.4","0.2","0.4","0.5","0.5","0.6","0.5","0.6","0.6","0.6","0.4","0.3","0.3","0.1","0.1","0.2","0.04","0.02","0.02","0.02","0.1","0.6","1.85986057","1.85986057","1.85986057","2.47981409","2.68646526","3.05603898","3.26251199","3.79604267","4.08981021","4.83350779","4.68409328","5.69358427","6.88837247","8.96401913","8.6565908","6.85879172","7.09928231"
"INTL.80-1-PER-TBPD.A","        Peru","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.56829073","1.17102332","1.20546518","3.35808158","2.44537223","3.51306996","3.27197692","2.61758154","3.53029089","2.84145365","2.41093037","2.97922109","2.58313968","2.97922109","3.25475599"
"INTL.80-1-PHL-TBPD.A","        Philippines","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01722093","0.39608142","0.17220931","0.06888372","0.60273259","1.23990705","1.98040709","2.89311644","3.96081417","4.04691883","5.11461656","5.95844219","4.82186073","6.11343057","6.45784919"
"INTL.80-1-POL-TBPD.A","        Poland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.2","2","2","2","2","3.165061","3.599794","3.080643","3.362358","3.72037","2.8137","3.42745","3.84984","3.75646","3.67163","3.97436","4.00607","4.97137","6.08737"
"INTL.80-1-PRT-TBPD.A","        Portugal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-PRI-TBPD.A","        Puerto Rico","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-QAT-TBPD.A","        Qatar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-REU-TBPD.A","        Reunion","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie","ie","ie","ie","ie","ie","ie","ie","","",""
"INTL.80-1-ROU-TBPD.A","        Romania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.086493","0.767063","0.928575","1.29838","0.80858","0.23679","0.77204","1.11216","0.87017","0.68879","1.05636","0.86847","0.99827","0.83541"
"INTL.80-1-RUS-TBPD.A","        Russia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-RWA-TBPD.A","        Rwanda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-SHN-TBPD.A","        Saint Helena","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-KNA-TBPD.A","        Saint Kitts and Nevis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-LCA-TBPD.A","        Saint Lucia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-SPM-TBPD.A","        Saint Pierre and Miquelon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-VCT-TBPD.A","        Saint Vincent/Grenadines","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-WSM-TBPD.A","        Samoa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-STP-TBPD.A","        Sao Tome and Principe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-SEN-TBPD.A","        Senegal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-SRB-TBPD.A","        Serbia","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-SYC-TBPD.A","        Seychelles","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-SLE-TBPD.A","        Sierra Leone","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-SGP-TBPD.A","        Singapore","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-SVK-TBPD.A","        Slovakia","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.5","1.6","1.699853","1.925227","2.029747","1.718149","1.61363","1.65866","1.63483","1.79321","1.79321","1.88517","2.06756","2.05201","2.00778","1.99245"
"INTL.80-1-SVN-TBPD.A","        Slovenia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-SLB-TBPD.A","        Solomon Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-SOM-TBPD.A","        Somalia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-ZAF-TBPD.A","        South Africa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03444186","0.03444186","0.08610466","0.08610466","0.08610466","0.08610466","0.08610466","0.08610466","0.08610466","0.08610466","0.08610466","0.08610466","0.08610466","0.08610466"
"INTL.80-1-KOR-TBPD.A","        South Korea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-SSD-TBPD.A","        South Sudan","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-ESP-TBPD.A","        Spain","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","4","5","7","7","6","7.923109","8.600493","7.962535","5.962766","7.12771","7.55918","7.71275","5.13256","6.52255","8.14334","8.45853","8.39703","8.61708","7.78296"
"INTL.80-1-LKA-TBPD.A","        Sri Lanka","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-SDN-TBPD.A","        Sudan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.689294","0.861618","0.672062","0.430809","0.775456","0","0","0","0","0",""
"INTL.80-1-SUR-TBPD.A","        Suriname","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-SWE-TBPD.A","        Sweden","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4","1","1","1.2","1.4","1.3","1.5","1.7","6.704136","5.194319","5.324798","3.477672","3.39838","2.66737","2.89016","3.34935","3.64524","3.21867","3.25745","3.27684","3.41257","3.49012"
"INTL.80-1-CHE-TBPD.A","        Switzerland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.06","0.06","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-SYR-TBPD.A","        Syria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-TWN-TBPD.A","        Taiwan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-TJK-TBPD.A","        Tajikistan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-TZA-TBPD.A","        Tanzania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.86104656","1.72209312","2.49703502","2.49703502","2.49703502","2.49703502","2.54869782","2.60036061","2.6520234","2.7036862","2.75534899","2.80701178","2.85867458"
"INTL.80-1-THA-TBPD.A","        Thailand","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","1.2","2.32482571","3.30641879","5.78623288","7.21557017","7.76663996","8.36937255","8.11105859","16.35988462","18.21974519","20.21737321","21.97390819","25.15978046","25.57308281","27.88068759","25.45253629","22.83495475","24.522606"
"INTL.80-1-BHS-TBPD.A","        The Bahamas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-TLS-TBPD.A","        Timor-Leste","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-TGO-TBPD.A","        Togo","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-TON-TBPD.A","        Tonga","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-TTO-TBPD.A","        Trinidad and Tobago","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6","1.8","3.2","4.3","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-TUN-TBPD.A","        Tunisia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-TUR-TBPD.A","        Turkiye","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0.85955184","0.85955184","0.85955184","0.85955184","0.85955184","0.85955184","0.85955184","1.01190192","1.40130161","1.46953094","1.58086426","1.61360125","1.59638032","1.67043032","1.80819777","1.79285737","1.76129298"
"INTL.80-1-TKM-TBPD.A","        Turkmenistan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-TCA-TBPD.A","        Turks and Caicos Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-TUV-TBPD.A","        Tuvalu","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","",""
"INTL.80-1-USIQ-TBPD.A","        U.S. Pacific Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"none","        U.S. Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.80-1-VIR-TBPD.A","        U.S. Virgin Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","3.2","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-UGA-TBPD.A","        Uganda","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-UKR-TBPD.A","        Ukraine","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0574031","0.5665899","1.07577669","3.78860486","2.49703502","2.66924433","2.84145365","3.01366296","3.18587227","3.35808158","3.53029089","3.7025002","3.87470952"
"INTL.80-1-GBR-TBPD.A","        United Kingdom","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.64372146","5.73457008","8.05939579","11.10750061","8.88600049","4.51188397","5.61402357","7.06058178","8.43825628"
"INTL.80-1-USA-TBPD.A","        United States","NA","5.4","15","27","33","40","46","53","54","55","49","57","64","75","84","89","63","84","92","96","105.53825136612022","115.14520547945206","139.6054794520548","182.93698630136987","221.46994535519124","254.6876712328767","318.40226999","425.09580586","606.82170976","713.01694637","866.86820918","908.01622813","861.65797031","866.5287086","933.02701748","965.25767016","1004.76020642","1038.85811233","1048.94469569","1028.54076245","907.81205843","956.9640254","993.46946506"
"INTL.80-1-URY-TBPD.A","        Uruguay","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.216232","0.281102","0.270653","0.353238","0.512378","0.430339","0.449132","0.45250049","0.455894244",".459313451","1.31506849","1.46551233","1.57808219"
"INTL.80-1-UZB-TBPD.A","        Uzbekistan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-VUT-TBPD.A","        Vanuatu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-VNM-TBPD.A","        Vietnam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.08610466","0.08610466","0.17220931","0.25831397","0.53384887","0.8007733","0.68883725","0.51662794","0.47149601","2.68646526","2.58313968","2.58313968","2.58313968","3.44418624"
"INTL.80-1-WAK-TBPD.A","        Wake Island","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-ESH-TBPD.A","        Western Sahara","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-YEM-TBPD.A","        Yemen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-ZMB-TBPD.A","        Zambia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-ZWE-TBPD.A","        Zimbabwe","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03855","0.681479","0.724059","0.818976","0.818976","0.818976",".818976","","",""
"INTL.80-1-PERG-TBPD.A","    Persian Gulf","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.396311","0.37908","0.413542","0.448004","0.482466","0.516928","0.551389","0.516928","0","0","0","0","0","0"
"INTL.80-1-BHR-TBPD.A","        Bahrain","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-IRN-TBPD.A","        Iran","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.396311","0.37908","0.413542","0.448004","0.482466","0.516928","0.551389","0.516928","0","0","0","","",""
"INTL.80-1-IRQ-TBPD.A","        Iraq","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-KWT-TBPD.A","        Kuwait","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-QAT-TBPD.A","        Qatar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-SAU-TBPD.A","        Saudi Arabia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-ARE-TBPD.A","        United Arab Emirates","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-OPSA-TBPD.A","    OPEC - South America","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-VEN-TBPD.A","        Venezuela","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-OPAF-TBPD.A","    OPEC - Africa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-DZA-TBPD.A","        Algeria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-COG-TBPD.A","        Congo-Brazzaville","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-GNQ-TBPD.A","        Equatorial Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-GAB-TBPD.A","        Gabon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-LBY-TBPD.A","        Libya","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-NGA-TBPD.A","        Nigeria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-OPEC-TBPD.A","    OPEC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0.396311","0.37908","0.413542","0.448004","0.482466","0.516928","0.551389","0.516928","0","0","0","0","0","0"
"INTL.80-1-DZA-TBPD.A","        Algeria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-COG-TBPD.A","        Congo-Brazzaville","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-GNQ-TBPD.A","        Equatorial Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-GAB-TBPD.A","        Gabon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-IRN-TBPD.A","        Iran","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.396311","0.37908","0.413542","0.448004","0.482466","0.516928","0.551389","0.516928","0","0","0","","",""
"INTL.80-1-IRQ-TBPD.A","        Iraq","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-KWT-TBPD.A","        Kuwait","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-LBY-TBPD.A","        Libya","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-NGA-TBPD.A","        Nigeria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-SAU-TBPD.A","        Saudi Arabia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-ARE-TBPD.A","        United Arab Emirates","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.80-1-VEN-TBPD.A","        Venezuela","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.80-1-OENA-TBPD.A","    OECD - North America","0","5.4","15","27","33","40","46","53","54","55","49","57","64","75","84","89","63","84","92","97.7","109.23825136612022","119.04520547945206","143.6054794520548","186.93698630136987","225.46994535519124","259.0876712328767","325.29064246","435.68667854","623.3538037","736.09599217","892.62383386","938.59371354","891.77049057","897.02008935","964.19001455","995.81793464","1035.63044766","1069.53892332","1079.96992531","1061.85637591","937.68348566","987.52428988","1024.94243889"
"INTL.80-1-CAN-TBPD.A","        Canada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7","3.7","3.9","4","4","4","4.4","6.88837247","10.59087268","16.53209394","23.07604779","24.45372228","29.27558301","29.18947835","29.56833884","30.23995516","29.63722257","29.94719933","29.75776908","30.10218771","32.39257155","28.94838532","29.63722257","30.54993192"
"INTL.80-1-MEX-TBPD.A","        Mexico","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00299801","1.3019024","1.3019024","0.92304191","0.92304191","0.92304191","0.92304191","0.92304191","0.92304191","0.92304191","0.92304191","0.92304191","0.92304191","0.92304191"
"INTL.80-1-USA-TBPD.A","        United States","NA","5.4","15","27","33","40","46","53","54","55","49","57","64","75","84","89","63","84","92","96","105.53825136612022","115.14520547945206","139.6054794520548","182.93698630136987","221.46994535519124","254.6876712328767","318.40226999","425.09580586","606.82170976","713.01694637","866.86820918","908.01622813","861.65797031","866.5287086","933.02701748","965.25767016","1004.76020642","1038.85811233","1048.94469569","1028.54076245","907.81205843","956.9640254","993.46946506"
"INTL.80-1-OEEU-TBPD.A","    OECD - Europe","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.6","0.8","0.8","1.3","1.8","2.1","2","2","2.4","5","6.7","7.99","15.04","27.99955184","31.91955184","46.81955184","57.50548984","64.37133384","65.43191984","68.25010984","73.53340192","77.25143307","75.43022102","76.44817005","80.59918186","81.80121081","77.02741429","76.19431134","80.92692915","84.26411241"
